x_m,y_m,z_m,T_ice,T_ftst_interp,abs_err,pct_err
0.0058,0.008,0.005001,28.5239,28.5232,0.0007000000000019213,0.002454082366022517
0.0058,0.0081,0.005001,28.3785,28.3778,0.0006999999999983686,0.002466656095277566
0.0058,0.0082,0.005001,28.2288,28.2281,0.0006999999999983686,0.002479737006172221
0.0058,0.0083,0.005001,28.075,28.0742,0.0007999999999981355,0.002849510240420684
0.0058,0.0084,0.005001,27.9171,27.9164,0.0007000000000019213,0.0025074237653692406
0.0058,0.0085,0.005001,27.7553,27.7546,0.0006999999999983686,0.002522040835438073
0.0058,0.0086,0.005001,27.5898,27.5891,0.0007000000000019213,0.0025371695336751116
0.0058,0.0087,0.005001,27.4207,27.4201,0.0005999999999986017,0.0021881279471296492
0.0058,0.0088,0.005001,27.2482,27.2477,0.0005000000000023874,0.0018349835952553531
0.0058,0.0089,0.005001,27.0726,27.0721,0.0005000000000023874,0.0018468857812044982
0.0058,0.009,0.005001,26.894,26.8935,0.0004999999999988347,0.001859150739937593
0.0058,0.0091,0.005001,26.7127,26.7123,0.0004000000000026205,0.001497415087215465
0.0058,0.0092,0.005001,26.5289,26.5285,0.00039999999999906777,0.0015077896181110138
0.0058,0.0093,0.005001,26.3428,26.3425,0.0002999999999993008,0.0011388311037524084
0.0058,0.0094,0.005001,26.1548,26.1545,0.00030000000000285354,0.0011470169911558953
0.0058,0.0095,0.005001,25.965,25.9647,0.0002999999999993008,0.0011554015020192156
0.0058,0.0096,0.005001,25.7738,25.7736,0.0002000000000030866,0.0007759818109982961
0.0058,0.0097,0.005001,25.5814,25.5812,0.00019999999999953388,0.0007818180396675947
0.0058,0.0098,0.005001,25.3881,25.388,9.999999999976694e-05,0.00039388532422577114
0.0058,0.0099,0.005001,25.1942,25.1941,9.999999999976694e-05,0.0003969167506797715
0.0058,0.01,0.005001,25.0,25.0,0.0,0.0
0.0059,0.0,0.005001,25.0,25.0,0.0,0.0
0.0059,0.0001,0.005001,25.1928,25.1927,9.999999999976694e-05,0.00039693880791243124
0.0059,0.0002,0.005001,25.3853,25.3852,9.999999999976694e-05,0.0003939287697989112
0.0059,0.0003,0.005001,25.5772,25.5771,9.999999999976694e-05,0.000390973210514689
0.0059,0.0004,0.005001,25.7682,25.7681,9.999999999976694e-05,0.0003880752245005979
0.0059,0.0005,0.005001,25.958,25.9579,9.999999999976694e-05,0.00038523769165483895
0.0059,0.0006,0.005001,26.1464,26.1463,9.999999999976694e-05,0.0003824618303084291
0.0059,0.0007,0.005001,26.3331,26.3329,0.0002000000000030866,0.0007595004006481538
0.0059,0.0008,0.005001,26.5178,26.5176,0.00019999999999953388,0.0007542103794414557
0.0059,0.0009,0.005001,26.7002,26.7001,9.999999999976694e-05,0.0003745290297442087
0.0059,0.001,0.005001,26.8802,26.88,0.00019999999999953388,0.000744042083018454
0.0059,0.0011,0.005001,27.0574,27.0573,9.999999999976694e-05,0.0003695846607573649
0.0059,0.0012,0.005001,27.2317,27.2316,9.999999999976694e-05,0.00036721908657837474
0.0059,0.0013,0.005001,27.4029,27.4028,9.999999999976694e-05,0.0003649248802125443
0.0059,0.0014,0.005001,27.5707,27.5706,9.999999999976694e-05,0.00036270388492045297
0.0059,0.0015,0.005001,27.735,27.7349,9.999999999976694e-05,0.0003605552550919897
0.0059,0.0016,0.005001,27.8956,27.8955,0.00010000000000331966,0.0003584794734772368
0.0059,0.0017,0.005001,28.0522,28.0522,0.0,0.0
0.0059,0.0018,0.005001,28.205,28.2049,9.999999999976694e-05,0.000354547066122189
0.0059,0.0019,0.005001,28.3535,28.3535,0.0,0.0
0.0059,0.002,0.005001,28.4978,28.4979,9.999999999976694e-05,0.00035090428032958135
0.0059,0.0021,0.005001,28.6378,28.6378,0.0,0.0
0.0059,0.0022,0.005001,28.7733,28.7734,9.999999999976694e-05,0.0003475444248652865
0.0059,0.0023,0.005001,28.9043,28.9044,9.999999999976694e-05,0.00034596928484607306
0.0059,0.0024,0.005001,29.0307,29.0308,9.999999999976694e-05,0.0003444629306209065
0.0059,0.0025,0.005001,29.1524,29.1525,9.999999999976694e-05,0.00034302493105117766
0.0059,0.0026,0.005001,29.2694,29.2695,9.999999999976694e-05,0.00034165374076599973
0.0059,0.0027,0.005001,29.3817,29.3817,0.0,0.0
0.0059,0.0028,0.005001,29.4891,29.4892,9.999999999976694e-05,0.0003391083485076301
0.0059,0.0029,0.005001,29.5918,29.5918,0.0,0.0
0.0059,0.003,0.005001,29.6896,29.6897,9.999999999976694e-05,0.0003368182798008851
0.0059,0.0031,0.005001,29.7826,29.7826,0.0,0.0
0.0059,0.0032,0.005001,29.8707,29.8707,0.0,0.0
0.0059,0.0033,0.005001,29.9539,29.954,9.999999999976694e-05,0.0003338463438809758
0.0059,0.0034,0.005001,30.0324,30.0324,0.0,0.0
0.0059,0.0035,0.005001,30.1059,30.106,0.00010000000000331966,0.0003321608057002659
0.0059,0.0036,0.005001,30.1747,30.1747,0.0,0.0
0.0059,0.0037,0.005001,30.2386,30.2386,0.0,0.0
0.0059,0.0038,0.005001,30.2977,30.2977,0.0,0.0
0.0059,0.0039,0.005001,30.352,30.352,0.0,0.0
0.0059,0.004,0.005001,30.4016,30.4015,9.999999999976694e-05,0.00032893005631204824
0.0059,0.0041,0.005001,30.4463,30.4462,9.999999999976694e-05,0.00032844713479064343
0.0059,0.0042,0.005001,30.4863,30.4862,9.999999999976694e-05,0.0003280161908784066
0.0059,0.0043,0.005001,30.5216,30.5214,0.00019999999999953388,0.0006552736422714646
0.0059,0.0044,0.005001,30.5521,30.5519,0.00019999999999953388,0.0006546194860566945
0.0059,0.0045,0.005001,30.5779,30.5777,0.00019999999999953388,0.0006540671530730605
0.0059,0.0046,0.005001,30.599,30.5988,0.00019999999999953388,0.0006536161312445745
0.0059,0.0047,0.005001,30.6155,30.6152,0.0002999999999993008,0.0009798958044104817
0.0059,0.0048,0.005001,30.6272,30.6269,0.0002999999999993008,0.000979521471108332
0.0059,0.0049,0.005001,30.6342,30.6339,0.0002999999999993008,0.000979297647724736
0.0059,0.005,0.005001,30.6366,30.6363,0.00030000000000285354,0.000979220931835921
0.0059,0.0051,0.005001,30.6343,30.6339,0.00039999999999906777,0.00130572593465186
0.0059,0.0052,0.005001,30.6273,30.6269,0.0004000000000026205,0.0013060243638930216
0.0059,0.0053,0.005001,30.6156,30.6152,0.00039999999999906777,0.0013065234716910813
0.0059,0.0054,0.005001,30.5993,30.5988,0.0004999999999988347,0.0016340243077417407
0.0059,0.0055,0.005001,30.5782,30.5777,0.0004999999999988347,0.0016351518401960165
0.0059,0.0056,0.005001,30.5525,30.5519,0.0005999999999986017,0.001963832746906414
0.0059,0.0057,0.005001,30.522,30.5214,0.0005999999999986017,0.0019657951641392506
0.0059,0.0058,0.005001,30.4868,30.4862,0.0005999999999986017,0.0019680648674133792
0.0059,0.0059,0.005001,30.4468,30.4462,0.0005999999999986017,0.0019706504460192268
0.0059,0.006,0.005001,30.4021,30.4015,0.0006000000000021544,0.0019735478799232115
0.0059,0.0061,0.005001,30.3526,30.352,0.0005999999999986017,0.0019767664055091888
0.0059,0.0062,0.005001,30.2984,30.2977,0.0007000000000019213,0.002310353021948018
0.0059,0.0063,0.005001,30.2393,30.2386,0.0006999999999983686,0.002314868399726004
0.0059,0.0064,0.005001,30.1754,30.1747,0.0006999999999983686,0.0023197704090031795
0.0059,0.0065,0.005001,30.1067,30.106,0.0006999999999983686,0.0023250638562125553
0.0059,0.0066,0.005001,30.0332,30.0324,0.0008000000000016882,0.0026637188178471214
0.0059,0.0067,0.005001,29.9548,29.954,0.0007999999999981355,0.0026706905070242796
0.0059,0.0068,0.005001,29.8715,29.8707,0.0008000000000016882,0.002678138024544002
0.0059,0.0069,0.005001,29.7834,29.7826,0.0008000000000016882,0.002686060020016726
0.0059,0.007,0.005001,29.6905,29.6897,0.0008000000000016882,0.002694464559376438
0.0059,0.0071,0.005001,29.5927,29.5918,0.0009000000000014552,0.003041290588562128
0.0059,0.0072,0.005001,29.49,29.4892,0.0007999999999981355,0.002712783994568018
0.0059,0.0073,0.005001,29.3826,29.3817,0.0009000000000014552,0.0030630373077992577
0.0059,0.0074,0.005001,29.2703,29.2695,0.0007999999999981355,0.0027331458850715857
0.0059,0.0075,0.005001,29.1533,29.1525,0.0008000000000016882,0.002744114731442618
0.0059,0.0076,0.005001,29.0316,29.0308,0.0008000000000016882,0.0027556180162363105
0.0059,0.0077,0.005001,28.9052,28.9044,0.0008000000000016882,0.002767668101247044
0.0059,0.0078,0.005001,28.7742,28.7734,0.0008000000000016882,0.002780268434923162
0.0059,0.0079,0.005001,28.6387,28.6378,0.0009000000000014552,0.003142600746547238
0.0059,0.008,0.005001,28.4987,28.4979,0.0007999999999981355,0.0028071455890904063
0.0059,0.0081,0.005001,28.3543,28.3535,0.0007999999999981355,0.0028214415450147153
0.0059,0.0082,0.005001,28.2057,28.2049,0.0008000000000016882,0.00283630613670875
0.0059,0.0083,0.005001,28.053,28.0522,0.0008000000000016882,0.00285174491142359
0.0059,0.0084,0.005001,27.8962,27.8955,0.0007000000000019213,0.002509302342261298
0.0059,0.0085,0.005001,27.7356,27.7349,0.0007000000000019213,0.002523832186799262
0.0059,0.0086,0.005001,27.5713,27.5706,0.0007000000000019213,0.0025388719429330353
0.0059,0.0087,0.005001,27.4034,27.4028,0.0006000000000021544,0.0021895093309667137
0.0059,0.0088,0.005001,27.2322,27.2316,0.0005999999999986017,0.002203274065255762
0.0059,0.0089,0.005001,27.0579,27.0573,0.0005999999999986017,0.002217466987454974
0.0059,0.009,0.005001,26.8806,26.88,0.0006000000000021544,0.002232093033645574
0.0059,0.0091,0.005001,26.7005,26.7001,0.0004000000000026205,0.001498099286539973
0.0059,0.0092,0.005001,26.518,26.5176,0.00039999999999906777,0.0015084093823027856
0.0059,0.0093,0.005001,26.3333,26.3329,0.0004000000000026205,0.0015189892645532663
0.0059,0.0094,0.005001,26.1466,26.1463,0.0002999999999993008,0.001147376714369323
0.0059,0.0095,0.005001,25.9582,25.9579,0.00030000000000285354,0.0011557041705620651
0.0059,0.0096,0.005001,25.7683,25.7681,0.00019999999999953388,0.0007761474369652873
0.0059,0.0097,0.005001,25.5772,25.5771,9.999999999976694e-05,0.000390973210514689
0.0059,0.0098,0.005001,25.3853,25.3852,9.999999999976694e-05,0.0003939287697989112
0.0059,0.0099,0.005001,25.1928,25.1927,9.999999999976694e-05,0.00039693880791243124
0.0059,0.01,0.005001,25.0,25.0,0.0,0.0
0.006,0.0,0.005001,25.0,25.0,0.0,0.0
0.006,0.0001,0.005001,25.1913,25.1912,9.999999999976694e-05,0.0003969624433822906
0.006,0.0002,0.005001,25.3822,25.3821,9.999999999976694e-05,0.0003939768814356636
0.006,0.0003,0.005001,25.5725,25.5724,0.00010000000000331966,0.0003910450679570466
0.006,0.0004,0.005001,25.762,25.7619,9.999999999976694e-05,0.00038816862044780326
0.006,0.0005,0.005001,25.9503,25.9502,9.999999999976694e-05,0.00038535199978329004
0.006,0.0006,0.005001,26.1372,26.1371,9.999999999976694e-05,0.0003825964525647855
0.006,0.0007,0.005001,26.3224,26.3222,0.00019999999999953388,0.000759809135943251
0.006,0.0008,0.005001,26.5056,26.5054,0.00019999999999953388,0.000754557527464107
0.006,0.0009,0.005001,26.6866,26.6864,0.00019999999999953388,0.0007494397937523941
0.006,0.001,0.005001,26.8651,26.8649,0.0002000000000030866,0.0007444602849164126
0.006,0.0011,0.005001,27.0409,27.0408,9.999999999976694e-05,0.00036981017643555967
0.006,0.0012,0.005001,27.2138,27.2137,9.999999999976694e-05,0.0003674606265929906
0.006,0.0013,0.005001,27.3836,27.3834,0.00019999999999953388,0.0007303641595682327
0.006,0.0014,0.005001,27.55,27.5499,9.999999999976694e-05,0.0003629764065327162
0.006,0.0015,0.005001,27.7129,27.7129,0.0,0.0
0.006,0.0016,0.005001,27.8722,27.8721,9.999999999976694e-05,0.0003587804335494269
0.006,0.0017,0.005001,28.0276,28.0276,0.0,0.0
0.006,0.0018,0.005001,28.1791,28.179,9.999999999976694e-05,0.00035487293774380096
0.006,0.0019,0.005001,28.3264,28.3264,0.0,0.0
0.006,0.002,0.005001,28.4696,28.4696,0.0,0.0
0.006,0.0021,0.005001,28.6084,28.6084,0.0,0.0
0.006,0.0022,0.005001,28.7428,28.7428,0.0,0.0
0.006,0.0023,0.005001,28.8727,28.8727,0.0,0.0
0.006,0.0024,0.005001,28.998,28.998,0.0,0.0
0.006,0.0025,0.005001,29.1187,29.1187,0.0,0.0
0.006,0.0026,0.005001,29.2347,29.2348,9.999999999976694e-05,0.00034205926518747763
0.006,0.0027,0.005001,29.346,29.3461,9.999999999976694e-05,0.0003407619437053211
0.006,0.0028,0.005001,29.4526,29.4526,0.0,0.0
0.006,0.0029,0.005001,29.5543,29.5544,9.999999999976694e-05,0.00033836023861084024
0.006,0.003,0.005001,29.6513,29.6514,9.999999999976694e-05,0.000337253341336682
0.006,0.0031,0.005001,29.7435,29.7436,9.999999999976694e-05,0.0003362079109713503
0.006,0.0032,0.005001,29.8309,29.8309,0.0,0.0
0.006,0.0033,0.005001,29.9135,29.9135,0.0,0.0
0.006,0.0034,0.005001,29.9912,29.9912,0.0,0.0
0.006,0.0035,0.005001,30.0642,30.0642,0.0,0.0
0.006,0.0036,0.005001,30.1323,30.1323,0.0,0.0
0.006,0.0037,0.005001,30.1957,30.1956,9.999999999976694e-05,0.0003311729815826877
0.006,0.0038,0.005001,30.2543,30.2542,9.999999999976694e-05,0.00033053152774899317
0.006,0.0039,0.005001,30.3081,30.308,9.999999999976694e-05,0.00032994480023414087
0.006,0.004,0.005001,30.3572,30.3571,9.999999999976694e-05,0.00032941114463706686
0.006,0.0041,0.005001,30.4016,30.4015,9.999999999976694e-05,0.00032893005631204824
0.006,0.0042,0.005001,30.4412,30.4411,9.999999999976694e-05,0.00032850216154344664
0.006,0.0043,0.005001,30.4762,30.476,0.00019999999999953388,0.0006562497949203882
0.006,0.0044,0.005001,30.5065,30.5063,0.00019999999999953388,0.0006555979873126296
0.006,0.0045,0.005001,30.5321,30.5318,0.0002999999999993008,0.000982572440150828
0.006,0.0046,0.005001,30.553,30.5528,0.00019999999999953388,0.0006546002029245159
0.006,0.0047,0.005001,30.5693,30.569,0.0002999999999993008,0.0009813767407146747
0.006,0.0048,0.005001,30.5809,30.5806,0.0002999999999993008,0.00098100448318817
0.006,0.0049,0.005001,30.5879,30.5876,0.00030000000000285354,0.0009807799816360188
0.006,0.005,0.005001,30.5903,30.5899,0.00039999999999906777,0.0013076040444162194
0.006,0.0051,0.005001,30.588,30.5876,0.0004000000000026205,0.0013077023669498084
0.006,0.0052,0.005001,30.581,30.5806,0.00039999999999906777,0.0013080017003991194
0.006,0.0053,0.005001,30.5695,30.569,0.0005000000000023874,0.0016356172001582329
0.006,0.0054,0.005001,30.5532,30.5528,0.00039999999999906777,0.0013091918358766174
0.006,0.0055,0.005001,30.5324,30.5318,0.0005999999999986017,0.0019651255715193764
0.006,0.0056,0.005001,30.5068,30.5063,0.0004999999999988347,0.0016389788506130383
0.006,0.0057,0.005001,30.4766,30.476,0.0006000000000021544,0.001968723545284365
0.006,0.0058,0.005001,30.4417,30.4411,0.0006000000000021544,0.001970980595703048
0.006,0.0059,0.005001,30.4021,30.4015,0.0006000000000021544,0.0019735478799232115
0.006,0.006,0.005001,30.3578,30.3571,0.0007000000000019213,0.002305832438456997
0.006,0.0061,0.005001,30.3087,30.308,0.0007000000000019213,0.002309567879855943
0.006,0.0062,0.005001,30.2549,30.2542,0.0006999999999983686,0.0023136748096947786
0.006,0.0063,0.005001,30.1964,30.1956,0.0008000000000016882,0.0026493224357925504
0.006,0.0064,0.005001,30.133,30.1323,0.0006999999999983686,0.0023230345468368413
0.006,0.0065,0.005001,30.0649,30.0642,0.0007000000000019213,0.002328296452015134
0.006,0.0066,0.005001,29.992,29.9912,0.0008000000000016882,0.002667377967463529
0.006,0.0067,0.005001,29.9143,29.9135,0.0008000000000016882,0.0026743062682451587
0.006,0.0068,0.005001,29.8317,29.8309,0.0008000000000016882,0.002681711065751068
0.006,0.0069,0.005001,29.7444,29.7436,0.0007999999999981355,0.002689581904486588
0.006,0.007,0.005001,29.6522,29.6514,0.0008000000000016882,0.0026979448405233383
0.006,0.0071,0.005001,29.5552,29.5544,0.0007999999999981355,0.0027067994802881
0.006,0.0072,0.005001,29.4535,29.4526,0.0008999999999979025,0.00305566401275866
0.006,0.0073,0.005001,29.3469,29.3461,0.0008000000000016882,0.0027260119467530162
0.006,0.0074,0.005001,29.2356,29.2348,0.0008000000000016882,0.0027363898808359017
0.006,0.0075,0.005001,29.1196,29.1187,0.0008999999999979025,0.0030907017953470226
0.006,0.0076,0.005001,28.9989,28.998,0.0008999999999979025,0.0031035659973235935
0.006,0.0077,0.005001,28.8735,28.8727,0.0008000000000016882,0.0027707067033842818
0.006,0.0078,0.005001,28.7436,28.7428,0.0008000000000016882,0.002783228266472051
0.006,0.0079,0.005001,28.6092,28.6084,0.0008000000000016882,0.0027963032870603173
0.006,0.008,0.005001,28.4704,28.4696,0.0008000000000016882,0.0028099359334665484
0.006,0.0081,0.005001,28.3272,28.3264,0.0008000000000016882,0.002824140755181098
0.006,0.0082,0.005001,28.1798,28.179,0.0008000000000016882,0.002838912980225764
0.006,0.0083,0.005001,28.0283,28.0276,0.0007000000000019213,0.0024974757655722834
0.006,0.0084,0.005001,27.8728,27.8721,0.0007000000000019213,0.0025114089721947424
0.006,0.0085,0.005001,27.7136,27.7129,0.0006999999999983686,0.002525835690774
0.006,0.0086,0.005001,27.5506,27.5499,0.0006999999999983686,0.002540779511148009
0.006,0.0087,0.005001,27.3841,27.3834,0.0006999999999983686,0.0025562278840580597
0.006,0.0088,0.005001,27.2143,27.2137,0.0006000000000021544,0.0022047232521216135
0.006,0.0089,0.005001,27.0413,27.0408,0.0004999999999988347,0.0018490235306690738
0.006,0.009,0.005001,26.8654,26.8649,0.0005000000000023874,0.0018611299292114348
0.006,0.0091,0.005001,26.6869,26.6864,0.0005000000000023874,0.0018735784223809012
0.006,0.0092,0.005001,26.5059,26.5054,0.0004999999999988347,0.0018863724680120873
0.006,0.0093,0.005001,26.3226,26.3222,0.0004000000000026205,0.0015196067257892659
0.006,0.0094,0.005001,26.1374,26.1371,0.0002999999999993008,0.0011477805749588307
0.006,0.0095,0.005001,25.9505,25.9502,0.00030000000000285354,0.0011560470896624033
0.006,0.0096,0.005001,25.7621,25.7619,0.00019999999999953388,0.0007763342274097458
0.006,0.0097,0.005001,25.5726,25.5724,0.0002000000000030866,0.0007820870775872565
0.006,0.0098,0.005001,25.3822,25.3821,9.999999999976694e-05,0.0003939768814356636
0.006,0.0099,0.005001,25.1913,25.1912,9.999999999976694e-05,0.0003969624433822906
0.006,0.01,0.005001,25.0,25.0,0.0,0.0
0.0061,0.0,0.005001,25.0,25.0,0.0,0.0
0.0061,0.0001,0.005001,25.1895,25.1895,0.0,0.0
0.0061,0.0002,0.005001,25.3788,25.3787,9.999999999976694e-05,0.00039402966255206324
0.0061,0.0003,0.005001,25.5674,25.5673,9.999999999976694e-05,0.00039112307078452657
0.0061,0.0004,0.005001,25.7552,25.7551,9.999999999976694e-05,0.00038827110641642497
0.0061,0.0005,0.005001,25.9418,25.9417,9.999999999976694e-05,0.0003854782628798429
0.0061,0.0006,0.005001,26.127,26.1269,9.999999999976694e-05,0.0003827458185010262
0.0061,0.0007,0.005001,26.3105,26.3104,9.999999999976694e-05,0.0003800763953545662
0.0061,0.0008,0.005001,26.4921,26.492,9.999999999976694e-05,0.00037747101966157146
0.0061,0.0009,0.005001,26.6715,26.6713,0.0002000000000030866,0.0007498640871457515
0.0061,0.001,0.005001,26.8484,26.8482,0.0002000000000030866,0.0007449233473990225
0.0061,0.0011,0.005001,27.0226,27.0225,9.999999999976694e-05,0.000370060615928013
0.0061,0.0012,0.005001,27.1939,27.1938,9.999999999976694e-05,0.00036772952757700543
0.0061,0.0013,0.005001,27.3621,27.362,0.00010000000000331966,0.00036546902468493286
0.0061,0.0014,0.005001,27.5271,27.527,9.999999999976694e-05,0.00036327836931519597
0.0061,0.0015,0.005001,27.6886,27.6884,0.00019999999999953388,0.0007223189326998356
0.0061,0.0016,0.005001,27.8463,27.8463,0.0,0.0
0.0061,0.0017,0.005001,28.0004,28.0003,9.999999999976694e-05,0.00035713775517408103
0.0061,0.0018,0.005001,28.1504,28.1504,0.0,0.0
0.0061,0.0019,0.005001,28.2964,28.2964,0.0,0.0
0.0061,0.002,0.005001,28.4382,28.4382,0.0,0.0
0.0061,0.0021,0.005001,28.5758,28.5758,0.0,0.0
0.0061,0.0022,0.005001,28.7089,28.7089,0.0,0.0
0.0061,0.0023,0.005001,28.8376,28.8376,0.0,0.0
0.0061,0.0024,0.005001,28.9618,28.9618,0.0,0.0
0.0061,0.0025,0.005001,29.0813,29.0814,9.999999999976694e-05,0.00034386358243876136
0.0061,0.0026,0.005001,29.1963,29.1963,0.0,0.0
0.0061,0.0027,0.005001,29.3066,29.3066,0.0,0.0
0.0061,0.0028,0.005001,29.4121,29.4121,0.0,0.0
0.0061,0.0029,0.005001,29.5129,29.513,0.00010000000000331966,0.0003388348823847073
0.0061,0.003,0.005001,29.609,29.609,0.0,0.0
0.0061,0.0031,0.005001,29.7003,29.7003,0.0,0.0
0.0061,0.0032,0.005001,29.7869,29.7869,0.0,0.0
0.0061,0.0033,0.005001,29.8686,29.8686,0.0,0.0
0.0061,0.0034,0.005001,29.9457,29.9456,9.999999999976694e-05,0.00033393776067937504
0.0061,0.0035,0.005001,30.0179,30.0179,0.0,0.0
0.0061,0.0036,0.005001,30.0854,30.0854,0.0,0.0
0.0061,0.0037,0.005001,30.1482,30.1481,9.999999999976694e-05,0.0003316947612121574
0.0061,0.0038,0.005001,30.2062,30.2061,9.999999999976694e-05,0.00033105786229238913
0.0061,0.0039,0.005001,30.2595,30.2594,9.999999999976694e-05,0.0003304747269444758
0.0061,0.004,0.005001,30.3082,30.308,0.00019999999999953388,0.0006598874232040414
0.0061,0.0041,0.005001,30.3521,30.352,9.999999999976694e-05,0.000329466494904022
0.0061,0.0042,0.005001,30.3914,30.3912,0.00019999999999953388,0.0006580809044648397
0.0061,0.0043,0.005001,30.426,30.4258,0.00019999999999953388,0.0006573325445327264
0.0061,0.0044,0.005001,30.456,30.4558,0.00019999999999953388,0.0006566850538466224
0.0061,0.0045,0.005001,30.4813,30.4811,0.00019999999999953388,0.0006561399940275753
0.0061,0.0046,0.005001,30.5021,30.5018,0.0002999999999993008,0.000983538838307169
0.0061,0.0047,0.005001,30.5182,30.5179,0.0002999999999993008,0.0009830199684099684
0.0061,0.0048,0.005001,30.5297,30.5294,0.0002999999999993008,0.0009826496821105056
0.0061,0.0049,0.005001,30.5366,30.5363,0.0002999999999993008,0.0009824276442016826
0.0061,0.005,0.005001,30.539,30.5386,0.0004000000000026205,0.0013098005828697974
0.0061,0.0051,0.005001,30.5367,30.5363,0.00039999999999906777,0.001309899235998175
0.0061,0.0052,0.005001,30.5298,30.5294,0.0004000000000026205,0.001310195284615711
0.0061,0.0053,0.005001,30.5184,30.5179,0.0004999999999988347,0.0016383558771063307
0.0061,0.0054,0.005001,30.5023,30.5018,0.0005000000000023874,0.0016392206489424439
0.0061,0.0055,0.005001,30.4816,30.4811,0.0004999999999988347,0.0016403338407393912
0.0061,0.0056,0.005001,30.4563,30.4558,0.0004999999999988347,0.0016416964634535986
0.0061,0.0057,0.005001,30.4264,30.4258,0.0006000000000021544,0.001971971708786234
0.0061,0.0058,0.005001,30.3918,30.3912,0.0005999999999986017,0.0019742167295079
0.0061,0.0059,0.005001,30.3526,30.352,0.0005999999999986017,0.0019767664055091888
0.0061,0.006,0.005001,30.3087,30.308,0.0007000000000019213,0.002309567879855943
0.0061,0.0061,0.005001,30.2601,30.2594,0.0007000000000019213,0.0023132772198436163
0.0061,0.0062,0.005001,30.2068,30.2061,0.0007000000000019213,0.0023173590052633784
0.0061,0.0063,0.005001,30.1488,30.1481,0.0007000000000019213,0.002321817120422365
0.0061,0.0064,0.005001,30.0861,30.0854,0.0006999999999983686,0.0023266558310925823
0.0061,0.0065,0.005001,30.0187,30.0179,0.0007999999999981355,0.0026650054799112186
0.0061,0.0066,0.005001,29.9464,29.9456,0.0008000000000016882,0.002671439638826909
0.0061,0.0067,0.005001,29.8694,29.8686,0.0007999999999981355,0.002678326313880121
0.0061,0.0068,0.005001,29.7877,29.7869,0.0008000000000016882,0.0026856722741321467
0.0061,0.0069,0.005001,29.7012,29.7003,0.0009000000000014552,0.003030180598768484
0.0061,0.007,0.005001,29.6099,29.609,0.0008999999999979025,0.0030395239429983623
0.0061,0.0071,0.005001,29.5138,29.513,0.0007999999999981355,0.002710596398966275
0.0061,0.0072,0.005001,29.413,29.4121,0.0009000000000014552,0.003059871485402457
0.0061,0.0073,0.005001,29.3074,29.3066,0.0008000000000016882,0.0027296860178714624
0.0061,0.0074,0.005001,29.1972,29.1963,0.0008999999999979025,0.003082487361794527
0.0061,0.0075,0.005001,29.0822,29.0814,0.0008000000000016882,0.002750823527799344
0.0061,0.0076,0.005001,28.9626,28.9618,0.0007999999999981355,0.0027621829531813717
0.0061,0.0077,0.005001,28.8385,28.8376,0.0009000000000014552,0.0031208280597167814
0.0061,0.0078,0.005001,28.7098,28.7089,0.0009000000000014552,0.0031348180760626125
0.0061,0.0079,0.005001,28.5766,28.5758,0.0007999999999981355,0.0027994932917075775
0.0061,0.008,0.005001,28.439,28.4382,0.0008000000000016882,0.0028130384331434303
0.0061,0.0081,0.005001,28.2972,28.2964,0.0008000000000016882,0.0028271348402020696
0.0061,0.0082,0.005001,28.1511,28.1504,0.0006999999999983686,0.0024865813413981826
0.0061,0.0083,0.005001,28.001,28.0003,0.0007000000000019213,0.002499910717481148
0.0061,0.0084,0.005001,27.847,27.8463,0.0007000000000019213,0.002513735770466823
0.0061,0.0085,0.005001,27.6891,27.6884,0.0006999999999983686,0.002528070612617757
0.0061,0.0086,0.005001,27.5276,27.527,0.0005999999999986017,0.002179630625258213
0.0061,0.0087,0.005001,27.3627,27.362,0.0007000000000019213,0.002558227075551374
0.0061,0.0088,0.005001,27.1944,27.1938,0.0006000000000021544,0.0022063365987193403
0.0061,0.0089,0.005001,27.023,27.0225,0.0004999999999988347,0.00185027569107359
0.0061,0.009,0.005001,26.8487,26.8482,0.0005000000000023874,0.0018622875595554675
0.0061,0.0091,0.005001,26.6718,26.6713,0.0005000000000023874,0.0018746391319759772
0.0061,0.0092,0.005001,26.4924,26.492,0.00039999999999906777,0.001509866980715423
0.0061,0.0093,0.005001,26.3108,26.3104,0.00039999999999906777,0.0015202882466479643
0.0061,0.0094,0.005001,26.1272,26.1269,0.0002999999999993008,0.0011482286659086675
0.0061,0.0095,0.005001,25.942,25.9417,0.0002999999999993008,0.0011564258730987944
0.0061,0.0096,0.005001,25.7553,25.7551,0.00019999999999953388,0.000776539197755515
0.0061,0.0097,0.005001,25.5675,25.5673,0.00019999999999953388,0.0007822430820358895
0.0061,0.0098,0.005001,25.3788,25.3787,9.999999999976694e-05,0.00039402966255206324
0.0061,0.0099,0.005001,25.1895,25.1895,0.0,0.0
0.0061,0.01,0.005001,25.0,25.0,0.0,0.0
0.0062,0.0,0.005001,25.0,25.0,0.0,0.0
0.0062,0.0001,0.005001,25.1876,25.1876,0.0,0.0
0.0062,0.0002,0.005001,25.375,25.3749,9.999999999976694e-05,0.00039408866994980495
0.0062,0.0003,0.005001,25.5618,25.5617,0.00010000000000331966,0.00039120875682978405
0.0062,0.0004,0.005001,25.7477,25.7476,9.999999999976694e-05,0.0003883842051902231
0.0062,0.0005,0.005001,25.9325,25.9324,9.999999999976694e-05,0.00038561650438547417
